track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
Disco Yes; Geography; 2018-04-06; spotify:album:28enuddLPEA914scE6Drvk; Tom Misch; spotify:artist:1uiEZYehlNivdK3iQyAbye; 280878; 64; 8; spotify:track:61Ivix5DTnDPVjp1dgLyov; 0.927; 0.551; 9; 0; -6.624; 0.0921; 0.42; 0.0346; 0.298; 0.665; 123.042; 4
Running Away; Running Away; 2017-12-08; spotify:album:1BwzFuVv6yiqRrLuzfNoCb; Taska Black; spotify:artist:3XFcu2NnGWceLNdxRCfYH3; 185812; 57; 1; spotify:track:5HbTUbKSPeNh75aKSW66OF; 0.51; 0.812; 2; 0; -5.782; 0.0744; 0.0233; 0.133; 0.166; 0.151; 159.885; 4
Blow That Smoke; Major Lazer Essentials; 2018-10-19; spotify:album:1dvjT09pcV5A4xSsgi3C4n; Major Lazer; spotify:artist:738wLrAtLtCtFOLvQBXOXp; 223000; 50; 1; spotify:track:3WYAeLh2FXjb0d7OhMxIu1; 0.719; 0.703; 5; 0; -4.93; 0.0392; 0.032; 1.14e-05; 0.0656; 0.72; 101.984; 4
Cold Water; Major Lazer Essentials; 2018-10-19; spotify:album:1dvjT09pcV5A4xSsgi3C4n; Major Lazer; spotify:artist:738wLrAtLtCtFOLvQBXOXp; 185351; 54; 3; spotify:track:5rBtFEgasUy6eHRJcQ8Qlh; 0.608; 0.798; 6; 0; -5.092; 0.0432; 0.0736; 0; 0.156; 0.501; 92.943; 4
Unforgettable; Jungle Rules; 2017-07-14; spotify:album:4c2p3TdN7NcQfCXyueCNnC; French Montana; spotify:artist:6vXTefBL93Dj5IqAWq6OTv; 233901; 81; 2; spotify:track:3B54sVLJ402zGa6Xm4YGNe; 0.726; 0.769; 6; 1; -5.043; 0.123; 0.0293; 0.0101; 0.104; 0.733; 97.985; 4
On Melancholy Hill; Plastic Beach; 2010-03-03; spotify:album:2dIGnmEIy1WZIcZCFSj6i8; Gorillaz; spotify:artist:3AA28KZvwAUcZuOKwyblJQ; 233866; 75; 10; spotify:track:0q6LuUqGLUiCPP1cbdwFs3; 0.689; 0.739; 2; 1; -5.81; 0.026; 1.51e-05; 0.509; 0.064; 0.578; 120.423; 4
Dusk Till Dawn - Radio Edit; Dusk Till Dawn (Radio Edit); 2017-09-07; spotify:album:5l5gR4rh26QI3fijGFTDrp; ZAYN; spotify:artist:5ZsFI1h6hIdQRw2ti0hz81; 239000; 82; 1; spotify:track:1j4kHkkpqZRBwE0A4CN4Yv; 0.258; 0.437; 11; 0; -6.593; 0.039; 0.101; 1.27e-06; 0.106; 0.0967; 180.043; 4
Burn the House Down; The Click (Deluxe Edition); 2018-09-21; spotify:album:1NZBzIrSV5yca91Su4i1MC; AJR; spotify:artist:6s22t5Y3prQHyaHWUN1R1C; 212689; 3; 14; spotify:track:0j7pdNXDzEVQST5Zcoh5xo; 0.454; 0.66; 0; 1; -4.357; 0.168; 0.0364; 0; 0.181; 0.568; 184.353; 4
Little Talks; My Head Is An Animal; 2012-01-01; spotify:album:4p9dVvZDaZliSjTCbFRhJy; Of Monsters and Men; spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz; 266600; 77; 6; spotify:track:2ihCaVdNZmnHZWt0fvAM7B; 0.457; 0.757; 1; 1; -5.177; 0.032; 0.0206; 0; 0.146; 0.417; 102.961; 4
Ophelia; Cleopatra; 2016-04-08; spotify:album:2zbTrm2pIAErzFSopinkbN; The Lumineers; spotify:artist:16oZKvXb6WkQlVAjwo2Wbg; 160097; 73; 2; spotify:track:3d8y0t70g7hw2FOWl9Z4Fm; 0.664; 0.573; 5; 1; -6.519; 0.0277; 0.613; 0.000363; 0.0857; 0.566; 76.023; 4
Sandpaper; Sandpaper; 2018-01-19; spotify:album:3492OqpBEOXtQ4KBwE9d7Y; Taska Black; spotify:artist:3XFcu2NnGWceLNdxRCfYH3; 188272; 44; 1; spotify:track:3cMBzDRp3OkdhFYPqmxyUc; 0.483; 0.645; 11; 1; -6.403; 0.0834; 0.0717; 1.1e-06; 0.258; 0.328; 82.374; 4
Human; Day & Age (Bonus Tracks); 2008-11-18; spotify:album:0Ug5scDXUIgGN8yanDBLQw; The Killers; spotify:artist:0C0XlULifJtAgn6ZNCW2eu; 245373; 73; 2; spotify:track:1sTsuZTdANkiFd7T34H3nb; 0.557; 0.8; 10; 1; -8.477; 0.0601; 0.00132; 0.0012; 0.0906; 0.582; 135.47; 4
When You Were Young; Sam's Town; 2006-10-02; spotify:album:4o3RJndRhHxkieQzQGhmbw; The Killers; spotify:artist:0C0XlULifJtAgn6ZNCW2eu; 220426; 75; 3; spotify:track:70wYA8oYHoMzhRRkARoMhU; 0.467; 0.988; 11; 1; -3.313; 0.112; 0.000152; 0.0484; 0.28; 0.321; 130.433; 4
Last Nite; Is This It; 2001-07-30; spotify:album:2k8KgmDp9oHrmu0MIj4XDE; The Strokes; spotify:artist:0epOFNiUfyON9EYx7Tpr6V; 193373; 64; 7; spotify:track:3SUusuA9jH1v6PVwtYMbdv; 0.624; 0.899; 0; 1; -5.71; 0.0295; 0.0223; 0.000155; 0.0975; 0.797; 104.055; 4
Afterlife; America EP; 2016-02-26; spotify:album:5xsN8j8S47kkhUP6CWPzoz; XYLØ; spotify:artist:6ioOEWNNGK40H8xrGj6XPW; 208262; 51; 2; spotify:track:6VLtWgW0USISy1aFuouqxA; 0.574; 0.581; 9; 0; -7.99; 0.0387; 0.109; 0.00037; 0.146; 0.304; 76.982; 4
Human; Human (Deluxe); 2017-02-10; spotify:album:1rMmiDKa8V5H9yYTPAbLng; Rag'n'Bone Man; spotify:artist:4f9iBmdUOhQWeP7dcAn1pf; 200186; 77; 1; spotify:track:58zsLZPvfflaiIbNWoA22O; 0.602; 0.707; 11; 1; -4.097; 0.302; 0.393; 0; 0.165; 0.554; 75.09; 4
Wolves; Human (Deluxe); 2017-02-10; spotify:album:1rMmiDKa8V5H9yYTPAbLng; Rag'n'Bone Man; spotify:artist:4f9iBmdUOhQWeP7dcAn1pf; 175653; 47; 18; spotify:track:2oLo4vGUIP3eJ9T001keTu; 0.787; 0.781; 2; 1; -4.957; 0.102; 0.11; 7.08e-06; 0.213; 0.409; 103.993; 4
Beautiful Life (feat. Sandro Cavazza); Less Is More; 2016-10-21; spotify:album:57AJ70IWVE0pmPwNYBa4PT; Lost Frequencies; spotify:artist:7f5Zgnp2spUuuzKplmRkt7; 161906; 50; 3; spotify:track:5QdB0HJmTHkPvyJhKfQLM1; 0.725; 0.523; 2; 0; -6.494; 0.0373; 0.141; 0.034; 0.162; 0.326; 120.0; 4
It's A Vibe; Pretty Girls Like Trap Music; 2017-06-16; spotify:album:5vvvo79z68vWj9yimoygfS; 2 Chainz; spotify:artist:17lzZA2AlOHwCwFALHttmp; 210200; 74; 9; spotify:track:6H0AwSQ20mo62jGlPGB8S6; 0.822; 0.502; 7; 1; -7.38; 0.148; 0.0312; 0.000887; 0.114; 0.525; 73.003; 4
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy); Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy); 2019-04-25; spotify:album:0xbuJLlb5afBcmCpdOaszR; Martin Garrix; spotify:artist:60d24wfXkVzDSfLS6hyCjZ; 163804; 81; 1; spotify:track:7Feaw9WAEREY0DUOSXJLOM; 0.661; 0.723; 5; 0; -6.976; 0.0566; 0.179; 1.23e-05; 0.14; 0.316; 113.778; 4
Juice; Cuz I Love You; 2019-04-19; spotify:album:6dFFcYQ8VhifgdKgYY5LYL; Lizzo; spotify:artist:56oDRnqbIiwx4mymNEv7dS; 195144; 78; 3; spotify:track:0k664IuFwVP557Gnx7RhIl; 0.767; 0.889; 7; 1; -2.988; 0.0963; 0.00611; 0; 0.402; 0.843; 119.93; 4
Sunflower; Sunflower; 2017-03-22; spotify:album:1FhmTMNe8AziAPkB29114F; Rex Orange County; spotify:artist:7pbDxGE6nQSZVfiFdq9lOL; 252230; 79; 1; spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ; 0.384; 0.765; 6; 1; -4.463; 0.0579; 0.646; 0.00352; 0.522; 0.567; 129.903; 4
We Were Young; We Were Young; 2019-05-28; spotify:album:3kZ0FRj4CvEhzvfAws1YfJ; Petit Biscuit; spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2; 214200; 58; 1; spotify:track:1USj0dJqfBxnOiwiOuB7pU; 0.612; 0.588; 5; 1; -5.344; 0.146; 0.285; 1.87e-06; 0.116; 0.38; 99.88; 4
Ocean Eyes - Astronomyy Remix; Ocean Eyes (The Remixes); 2017-01-13; spotify:album:44OSkEmvHwdTFhPBCewIks; Billie Eilish; spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH; 296266; 68; 1; spotify:track:6NOq79ynBpBi6BSJMdgReN; 0.594; 0.481; 4; 0; -8.525; 0.0353; 0.629; 0.0126; 0.0939; 0.0671; 144.941; 4
May I Have This Dance - EMBRZ Remix; May I Have This Dance (EMBRZ Remix); 2017-12-08; spotify:album:26eTnf5k1LeO5iuu0DnHLR; Meadowlark; spotify:artist:3M8Mq1n1l1TRnTUw2MRSCs; 257386; 41; 1; spotify:track:5RJTUwGmseVONMulYQc04C; 0.561; 0.412; 2; 1; -10.438; 0.0962; 0.0236; 7.35e-06; 0.137; 0.173; 87.95; 4
Radar (feat. HONNE); Life of a Wallflower, Vol. 1; 2018-11-09; spotify:album:4oN0HoJVDsVKwJmquYy7d2; Whethan; spotify:artist:0vqJkZ0RpLZixt3lTmD8vP; 203427; 59; 2; spotify:track:1WfMi7xvOti8F4dSf7atd9; 0.734; 0.724; 7; 0; -6.935; 0.165; 0.0387; 0.000772; 0.303; 0.501; 101.967; 4
BLEACH; SATURATION III; 2017-12-15; spotify:album:5c2AzoNyr46fCQM5d8mxE0; BROCKHAMPTON; spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA; 273151; 74; 7; spotify:track:0dWOFwdXrbBUYqD9DLsoyK; 0.595; 0.657; 1; 0; -6.498; 0.183; 0.462; 0.000597; 0.437; 0.718; 156.093; 4
Fortress; Ashes; 2016-02-15; spotify:album:1hG9qANsJg5lYm36MYun97; ILLENIUM; spotify:artist:45eNHdiiabvmbp4erw26rg; 203661; 53; 2; spotify:track:10hG4ZlpIUGvcZESL6Uhxx; 0.563; 0.851; 5; 1; -4.928; 0.0579; 0.194; 0.000691; 0.694; 0.471; 141.951; 4
Crashing (feat. Bahari); Crashing (feat. Bahari); 2019-01-25; spotify:album:24ZhIfDRtc1buuN8J9bWQm; ILLENIUM; spotify:artist:45eNHdiiabvmbp4erw26rg; 230000; 59; 1; spotify:track:7egj375ez0KtF3bYCfAHdZ; 0.582; 0.681; 5; 1; -6.138; 0.0458; 0.342; 0; 0.186; 0.273; 95.995; 4
Hypnotic - Vanic Remix; Hypnotic (Vanic Remix); 2016-01-15; spotify:album:6IVGaowP9mYgdj9c1QR4gT; Zella Day; spotify:artist:100sLnojEpcadRx4edEBA6; 282000; 56; 1; spotify:track:1lhLZGDYPwXeOjfpxMWtQZ; 0.552; 0.745; 6; 0; -5.564; 0.0807; 0.00361; 0; 0.43; 0.488; 159.915; 4
It's All on U - T-Mass & LZRD Remix; Ashes (Remixes); 2016-12-16; spotify:album:2R7PeUrbSseLkirdasHPqg; ILLENIUM; spotify:artist:45eNHdiiabvmbp4erw26rg; 204778; 59; 14; spotify:track:0Vc3nfRMdvY5iX6AHVWSMN; 0.536; 0.782; 7; 0; -4.139; 0.0485; 0.039; 3.64e-05; 0.0691; 0.405; 154.93; 4
Be Good to Yourself; Raised On Radio; 1986; spotify:album:0o61yZjH9JNYjfQXQkdJFq; Journey; spotify:artist:0rvjqX7ttXeg3mTy8Xscbt; 231680; 48; 4; spotify:track:2D5xQtVNi4o6F3Gh1qxD3Y; 0.35; 0.986; 0; 1; -2.682; 0.067; 0.0247; 6.61e-06; 0.315; 0.357; 148.937; 4
OTW; OTW; 2018-04-20; spotify:album:0c4JocKlxYfBjZep8TJkcI; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 263013; 76; 1; spotify:track:6Hgh47WXVKtXN5zGOu0hjI; 0.652; 0.678; 2; 1; -6.183; 0.0541; 0.183; 3.26e-05; 0.106; 0.28; 72.989; 4
Is That for Me - KO:YU Remix; Is That For Me (Remixes); 2017-12-13; spotify:album:5D8NttWu3OzbO4ya1tAtYU; Alesso; spotify:artist:4AVFqumd2ogHFlRbKIjp1t; 164516; 36; 1; spotify:track:15UXYuJwCWUFWKm6E0OnDq; 0.71; 0.948; 8; 1; -2.949; 0.0587; 0.00759; 4.39e-05; 0.0969; 0.401; 124.048; 4
Take My Breath Away; Take My Breath Away; 2016-10-21; spotify:album:26OU1dvkiERY8oCF1W369N; Alesso; spotify:artist:4AVFqumd2ogHFlRbKIjp1t; 188710; 56; 1; spotify:track:2U1uiiXgExCpPr4GhLGJMv; 0.517; 0.9; 10; 0; -3.834; 0.202; 0.0598; 0; 0.348; 0.475; 120.967; 4
Heroes (we could be); Forever; 2015-05-26; spotify:album:0tRVSbmOwilUucqjzU0fQw; Alesso; spotify:artist:4AVFqumd2ogHFlRbKIjp1t; 210013; 71; 3; spotify:track:3zU9rdflI65tK4dkkNSp77; 0.503; 0.748; 5; 1; -4.124; 0.0619; 0.0305; 0; 0.343; 0.356; 125.896; 4
Love$ick; Mura Masa; 2017-07-14; spotify:album:6uGqO41JwcvIKkViDgwGRm; Mura Masa; spotify:artist:5Q81rlcTFh3k6DQJXPdsot; 192160; 38; 3; spotify:track:6nAQE9VatYS3fjJVsVh4uX; 0.625; 0.763; 8; 0; -4.997; 0.129; 0.147; 0.0106; 0.214; 0.721; 88.753; 4
What If I Go?; Mura Masa; 2017-07-14; spotify:album:6uGqO41JwcvIKkViDgwGRm; Mura Masa; spotify:artist:5Q81rlcTFh3k6DQJXPdsot; 195466; 47; 7; spotify:track:21pNGvUyQ8NjcfRrzge25F; 0.56; 0.533; 7; 1; -7.804; 0.388; 0.194; 1.4e-05; 0.0919; 0.908; 200.066; 4
White Lies (feat. Jenni Potts); In Return; 2014-09-08; spotify:album:5SXT6dwhHX56Sos7KMcMF5; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 277333; 50; 6; spotify:track:01YmDEvbiVb5q5eCGNlB6U; 0.596; 0.539; 2; 1; -9.318; 0.0472; 0.0419; 0.0317; 0.0783; 0.117; 89.966; 4
IDGAF; Dua Lipa (Deluxe); 2017-06-02; spotify:album:01sfgrNbnnPUEyz6GZYlt9; Dua Lipa; spotify:artist:6M2wZ9GZgrQXHCFfjv46we; 217946; 81; 5; spotify:track:76cy1WJvNGJTj78UqeA5zr; 0.836; 0.544; 7; 1; -5.975; 0.0943; 0.0403; 0; 0.0824; 0.51; 97.028; 4
One Kiss (with Dua Lipa); One Kiss (with Dua Lipa); 2018-04-06; spotify:album:7GEzhoTiqcPYkOprWQu581; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 214846; 83; 1; spotify:track:7ef4DlsgrMEH11cDZd32M6; 0.791; 0.862; 9; 0; -3.24; 0.11; 0.037; 2.19e-05; 0.0814; 0.592; 123.994; 4
Trndsttr (feat. M. Maggie) - Lucian Remix; Trndsttr (feat. M. Maggie) [Lucian Remix]; 2016-02-17; spotify:album:5q3vgbTbWJut1Go3qzVgya; Black Coast; spotify:artist:4JMdvZoXArDVuMNNelKmjo; 179658; 56; 1; spotify:track:5LZQ5s0kRZS9nBSd1xLK7U; 0.794; 0.476; 2; 0; -4.337; 0.0558; 0.354; 0.00307; 0.332; 0.471; 129.827; 4
Die Happy; LAUNCH FLY LAND; 2019-04-26; spotify:album:6tPdQZsetTB8YW1cjuk9u4; DREAMERS; spotify:artist:1FgsVeOhRYuSw2ghkIXV0A; 186902; 61; 1; spotify:track:6NJ5Q5QujNwwsst5mdSEfF; 0.573; 0.873; 0; 1; -3.838; 0.0297; 0.000431; 0; 0.403; 0.842; 102.012; 4
Chainsmoking; The Boy Who Cried Freedom; 2017-04-20; spotify:album:6agNoT5WXMENsbQvhxGEws; Jacob Banks; spotify:artist:0AepkoQhYvkjEzzwIcGxdV; 195132; 47; 1; spotify:track:1pfzqOGRJd6DbEIFNE5G1X; 0.381; 0.684; 6; 0; -4.05; 0.103; 0.544; 0; 0.123; 0.595; 138.166; 4
Spaceships; Spaceships; 2016-04-08; spotify:album:7FdgB34edYkJcORi7dAXGi; AREA21; spotify:artist:76YIoWHp3Ri3q1ocOPtFzp; 169608; 57; 1; spotify:track:1Szod3mLKHywl09AOy08Xc; 0.441; 0.766; 6; 0; -5.921; 0.0533; 0.0181; 1.6e-06; 0.509; 0.52; 150.054; 4
We Did It; We Did It; 2017-06-23; spotify:album:5oXgAqltubDLrYd1DYGMa6; AREA21; spotify:artist:76YIoWHp3Ri3q1ocOPtFzp; 179212; 53; 1; spotify:track:6RH49kOurGNl02pT2iKOOp; 0.576; 0.733; 7; 0; -5.278; 0.0288; 0.00135; 0.000215; 0.107; 0.551; 150.12; 4
Renegades; VHS; 2015-06-30; spotify:album:7A8fZ2jjiu5heq7wNCutKN; X Ambassadors; spotify:artist:3NPpFNZtSTHheNBaWC82rB; 195200; 74; 2; spotify:track:0fYVliAYKHuPmECRs1pbRf; 0.526; 0.862; 2; 1; -6.003; 0.0905; 0.0144; 0.0597; 0.229; 0.528; 90.052; 4
Ms. Jackson; Ms. Jackson; 2016-09-22; spotify:album:6cGK6pBNrE1HmuITaZYvkN; Party Pupils; spotify:artist:4F61H4lx1js4wtWfb2Rfnt; 182439; 51; 1; spotify:track:0uIbS3hBnqjJ9cVG0XmMHr; 0.858; 0.384; 9; 0; -7.592; 0.172; 0.0355; 2.8e-06; 0.0655; 0.421; 107.038; 4
I Remember U; I Remember U; 2016-03-11; spotify:album:4fl6ZvD8hDXFvLnjhitnGw; Cartoon; spotify:artist:2sf28o6euxEDpYkG9dMtuM; 215862; 51; 1; spotify:track:0V5NZZgQubrm3sKOHKUboS; 0.475; 0.931; 10; 0; -3.374; 0.0494; 0.0113; 0; 0.108; 0.603; 174.061; 4
Clean Eyes - The Midnight Remix; Clean Eyes (The Midnight Remix); 2019-02-08; spotify:album:7HgnHqmc7vwZD5SmX102ld; SYML; spotify:artist:6AyATGg7mDgBlZ4N5uNog0; 232738; 42; 1; spotify:track:1XjW7XpnJ4VecD8erCL4TN; 0.633; 0.715; 7; 1; -9.102; 0.0438; 0.137; 0.0578; 0.332; 0.351; 87.006; 4
Lost Lately; Lost Lately; 2019-06-13; spotify:album:2Xezwk6QcHwL1XAN5mhVxg; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 218769; 0; 1; spotify:track:3fifIvoXVoY0l51vAcQAHw; 0.664; 0.591; 5; 1; -4.297; 0.0852; 0.587; 0.000219; 0.109; 0.531; 130.076; 4
Borderline; Borderline; 2019-04-12; spotify:album:5zGidcaAvNahQrYhyQwAQn; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 274293; 23; 1; spotify:track:3O8X1DE9btbzy4UH9cSX9a; 0.598; 0.71; 0; 0; -6.839; 0.0272; 0.0476; 1.77e-05; 0.1; 0.726; 97.976; 4
Vicodin; Vicodin; 2017-05-12; spotify:album:6n4rNP4dmQjOG4D0HtvmbX; CVBZ; spotify:artist:0pt7PX4Hftlg8mV1ySU84Q; 185242; 56; 1; spotify:track:7i95lmF9ViDZyXaC4UNVkE; 0.642; 0.776; 10; 0; -5.216; 0.135; 0.0715; 0; 0.146; 0.759; 102.995; 4
Be Somebody; Be Somebody; 2017-09-01; spotify:album:0KCsakBKXqAxdjyFywYlLi; CVBZ; spotify:artist:0pt7PX4Hftlg8mV1ySU84Q; 168148; 29; 1; spotify:track:4Ba8FqEIKB8Cygzz1pg3D9; 0.626; 0.742; 11; 1; -6.975; 0.127; 0.0624; 0; 0.135; 0.56; 99.985; 4
Run - Lost Frequencies Radio Edit; Run (Lost Frequencies Radio Edit); 2015-07-24; spotify:album:4Ytna3SE775GRHSyfIK0cQ; Emma Bale; spotify:artist:1vlR56ECqMAOA2mUTcTgPV; 195840; 54; 1; spotify:track:4dqnFd0dfgh4HgZ1w3AGTE; 0.71; 0.61; 3; 1; -6.316; 0.0271; 0.0371; 0.00178; 0.133; 0.457; 125.018; 4
For Love (feat. klei); For Love EP; 2017-10-06; spotify:album:2iScKyaNw1LL46ZYuJt4fD; filous; spotify:artist:2IjiuEObrCKyZvSb8xLxG9; 161400; 38; 2; spotify:track:5NcX3Str01P9de8lR84O2h; 0.82; 0.633; 9; 0; -6.671; 0.0636; 0.0185; 1.89e-06; 0.0928; 0.246; 99.993; 4
Free Fall; Awake; 2017-09-21; spotify:album:5rvIgXvAPGWspXY4rDLkeU; ILLENIUM; spotify:artist:45eNHdiiabvmbp4erw26rg; 205970; 53; 4; spotify:track:4ZAerT2NicBmzZ4VkpmWEn; 0.429; 0.524; 2; 1; -4.399; 0.0383; 0.458; 6.17e-05; 0.124; 0.227; 133.97; 4
Kids; Oracular Spectacular; 2007-12-14; spotify:album:6mm1Skz3JE6AXneya9Nyiv; MGMT; spotify:artist:0SwO7SWeDHJijQ3XNS7xEE; 302840; 78; 5; spotify:track:1jJci4qxiYcOHhQR247rEU; 0.451; 0.931; 9; 1; -3.871; 0.0719; 0.00076; 0.0049; 0.361; 0.172; 122.961; 4
Ride; Blurryface; 2015-05-15; spotify:album:3cQO7jp5S9qLBoIVtbkSM1; Twenty One Pilots; spotify:artist:3YQKmKGau1PzlVlkL1iodx; 214506; 81; 3; spotify:track:2Z8WuEywRWYTKe1NybPQEW; 0.645; 0.713; 6; 1; -5.355; 0.0393; 0.00835; 0; 0.113; 0.566; 74.989; 4
Limelight (NGHTMRE Remix); Limelight (NGHTMRE Remix); 2015-10-12; spotify:album:7MO44tEY67dEVPnfT8DD2y; Just A Gent; spotify:artist:1kwGj7uDO5WXVXtQLvGJr0; 254896; 59; 1; spotify:track:3mof6Z6vz6gonsuIEQXank; 0.574; 0.576; 1; 1; -8.267; 0.0446; 0.0579; 0.00147; 0.208; 0.287; 145.094; 4
Easy Go; Easy Go; 2016-11-04; spotify:album:3Ug1qFlfAfO2jKqZARNAJP; Grandtheft; spotify:artist:4R0EwsTKt1LIFcdezmuezM; 190912; 45; 1; spotify:track:0FOPDqF7FBZwHITfKHMvLK; 0.681; 0.922; 5; 1; -3.592; 0.0779; 0.107; 0.00167; 0.0938; 0.566; 156.071; 4
Jarmin in the Dark; Jarmin in the Dark; 2015-09-11; spotify:album:22Sw4bClaPnhQkC0TKj8Yl; Young Monks; spotify:artist:6ZreVUHffpj7WprfTK69Fu; 314226; 43; 1; spotify:track:1rtv2Qo1W2Rosrk1r9Khmw; 0.616; 0.656; 1; 0; -5.396; 0.0472; 0.0737; 0.000324; 0.281; 0.54; 79.969; 4
Dreaming; LOVETAP!; 2015-03-24; spotify:album:59xqFRG2IgFTsZtQ73yIp6; Smallpools; spotify:artist:4iiQabGKtS2RtTKpVkrVTw; 216253; 60; 3; spotify:track:6cMswWRv4lAU3mh5lclgCc; 0.612; 0.89; 10; 0; -2.827; 0.047; 0.000478; 0; 0.0672; 0.886; 118.989; 4
More Than You Know; More Than You Know; 2017-07-28; spotify:album:6Ei5WWek37m1x9AjpSXTcJ; Axwell /\ Ingrosso; spotify:artist:2XnBwblw31dfGnspMIwgWz; 203000; 80; 1; spotify:track:6h5PAsRni4IRlxWr6uDPTP; 0.646; 0.741; 5; 0; -4.973; 0.034; 0.0275; 0; 0.312; 0.571; 123.077; 4
La La Land; La La Land; 2019-06-07; spotify:album:3vZmHuUzOwNEiWabjxY7zt; Bryce Vine; spotify:artist:1ShZZUjkbXCjhwrb18BA8I; 157146; 7; 1; spotify:track:4UprSV8Kcj1kcSZNZrAW4e; 0.726; 0.512; 11; 1; -4.667; 0.0361; 0.289; 0; 0.234; 0.52; 97.965; 4
You Make Me; True; 2013-09-13; spotify:album:1s9tU91VJt4sU5owi29GD3; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 233346; 65; 2; spotify:track:1CKtxKqyFsFITCH4SpDrWj; 0.586; 0.727; 6; 1; -4.799; 0.039; 0.00247; 0.0107; 0.152; 0.496; 124.99; 4
2U (feat. Justin Bieber); 7; 2018-09-14; spotify:album:2Sq9AIsIrad2GygwB6QLPt; David Guetta; spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai; 194893; 0; 9; spotify:track:6AV43lXbG25nbFji6lEPde; 0.534; 0.613; 8; 0; -7.41; 0.0591; 0.234; 0; 0.227; 0.528; 144.878; 4
My Best Life (feat. Mike Waters); My Best Life (feat. Mike Waters); 2019-07-11; spotify:album:57lxvNz7Fp3hHNtXspUkjC; KSHMR; spotify:artist:2wX6xSig4Rig5kZU6ePlWe; 212285; 63; 1; spotify:track:5kldIyD365H9iq8Cz1Jb5F; 0.625; 0.836; 8; 0; -2.884; 0.224; 0.0305; 0; 0.0867; 0.675; 105.023; 4
Symphony (feat. Zara Larsson); Symphony (feat. Zara Larsson); 2017-03-16; spotify:album:4b13SJlne61y53KSEwuQtD; Clean Bandit; spotify:artist:6MDME20pz9RveH9rEXvrOM; 212459; 76; 1; spotify:track:1x5sYLZiu9r5E43kMlt9f8; 0.707; 0.629; 0; 0; -4.581; 0.0563; 0.259; 1.6e-05; 0.138; 0.457; 122.863; 4
Say It, Just Say It; Waiting For The Dawn; 2013-01-01; spotify:album:4pmOIOmY4QXH1rMSqHMOGH; The Mowgli's; spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ; 200080; 48; 9; spotify:track:2J3n32GeLmMjwuAzyhcSNe; 0.517; 0.804; 6; 1; -5.101; 0.0572; 0.0656; 0; 0.157; 0.61; 157.974; 4
Spacin Out; Where'd Your Weekend Go?; 2016-09-30; spotify:album:71o4Eq4gL2QGUb1FOey4G7; The Mowgli's; spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ; 174797; 41; 2; spotify:track:099NgYQditsnMhePFr61Fl; 0.563; 0.82; 8; 1; -5.405; 0.0522; 0.096; 0; 0.06; 0.771; 91.055; 4
Coming Over (feat. James Hersey); This Mixtape is Fire.; 2015-08-14; spotify:album:5yscEifoZw3M3abIVCr8ed; Dillon Francis; spotify:artist:5R3Hr2cnCCjt220Jmt2xLf; 178333; 61; 5; spotify:track:6m3ZWIXhjoV76syT1j2oE9; 0.631; 0.661; 5; 0; -5.5; 0.0999; 0.227; 1.43e-06; 0.166; 0.698; 174.031; 4
Excuse Me Mr Sir (feat. Vargas & Lagola); TIM; 2019-06-06; spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 187752; 58; 9; spotify:track:5dVUSdsePmEKkq4ryfrobU; 0.464; 0.672; 2; 1; -6.064; 0.0727; 0.127; 0.00299; 0.322; 0.492; 114.708; 3
Move Me; Move Me; 2018-06-14; spotify:album:1ZSeYdT43ki4VbcGnuu27B; Mura Masa; spotify:artist:5Q81rlcTFh3k6DQJXPdsot; 202586; 62; 1; spotify:track:44Yrt6xIUdcooTbDh57hrF; 0.763; 0.52; 1; 1; -8.53; 0.0974; 0.151; 0.0134; 0.0974; 0.521; 105.02; 4
Holdin On; Flume: Deluxe Edition; 2012-11-09; spotify:album:1yc3Ldus5BkJBVX9mSFMt4; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 154414; 55; 2; spotify:track:3ohupB1Wm1Cvcyre7rtS9p; 0.43; 0.436; 8; 1; -4.816; 0.119; 0.17; 0; 0.128; 0.217; 90.053; 4
